Track,Album Name,Artist,Release Date,ISRC,All Time Rank,Track Score,Spotify Streams,Spotify Playlist Count,Spotify Playlist Reach,Spotify Popularity,YouTube Views,YouTube Likes,TikTok Posts,TikTok Likes,TikTok Views,YouTube Playlist Reach,Apple Music Playlist Count,AirPlay Spins,SiriusXM Spins,Deezer Playlist Count,Deezer Playlist Reach,Amazon Playlist Count,Pandora Streams,Pandora Track Stations,Soundcloud Streams,Shazam Counts,TIDAL Popularity,Explicit Track,image_url
People (feat. Ayra Starr & Omah Lay),People (feat. Ayra Starr & Omah Lay) [Remix],Libianca,2023-03-03,GBARL2300305,"4,436",19.8,"92,719,593","31,367","6,867,479",65.0,0,0,0,0,0,0,53.0,241,0,15.0,"46,039",25.0,"6,964,332","2,857","2,386,300","1,340,772",0.0,1,https://i.scdn.co/image/ab67616d0000b2731a3760dd592be4d8062e2435
Mirror,Tha Carter IV (Japan Version),Lil Wayne,2011-01-01,USCM51100327,"4,433",19.8,"531,877,344","113,502","16,875,314",69.0,"887,185,779","5,742,922","240,175","59,853,712","478,863,160","159,410,617",21.0,26,4,10.0,"249,253",8.0,"260,350,267","311,020",0,"3,832,905",0.0,1,https://i.scdn.co/image/ab67616d0000b273e80b258c7e0b318202870953
Loca - Remix,Loca [Bad Bunny Remix],KHEA,2018-03-15,QM24S1804919,"4,435",19.8,"376,842,137","48,359","16,671,123",62.0,"764,618,561","4,979,126",0,62,"1,068","2,338,243",15.0,54,0,7.0,"14,379",0.0,0,0,0,"641,737",0.0,1,https://i.scdn.co/image/ab67616d0000b27360a1b828beab034f65ad785b
Cuando La Vida Sea Trago,Cuando La Vida Sea Trago,Carin Leon,2024-04-11,USA2P2419596,"4,444",19.8,"17,237,503",943,"5,030,772",60.0,"16,792,844","122,453",0,0,0,0,4.0,241,0,6.0,"1,044,989",3.0,"2,270,158",545,0,"150,270",0.0,1,https://i.scdn.co/image/ab67616d0000b273e1d4039d282f7cf78330036b
Ocean (feat. Khalid),Ocean (feat. Khalid),Martin Garrix,2018-06-15,NLM5S1800214,"4,443",19.8,"529,175,442","63,348","12,995,383",60.0,"352,484,517","2,091,823","1,019,151","8,797,464","102,987,831","354,785,232",44.0,"17,888",0,24.0,"170,268",14.0,"36,710,143","35,559",0,"2,849,471",0.0,0,https://i.scdn.co/image/ab67616d0000b273b800b91af812df0ce0dd2883
life gets hard,life gets hard,iilliaa,2023-10-27,DEE862301847,"4,448",19.8,"36,157,546","14,837","12,639,915",0.0,"2,802,960","43,834","124,990","23,668,150","237,070,526","475,388",13.0,"3,060",0,26.0,"309,921",1.0,0,0,0,"456,093",0.0,0,https://i.scdn.co/image/ab67616d0000b273ed0d39f0f2452722a772e72f
Por Clave el 13,Seguimos Irremediables,Betillo Guerrero,2022-02-07,QZDQH2160812,"4,440",19.8,"92,981,184","12,775","1,505,898",54.0,"104,515,384","562,370","1,348,200","62,716,990","848,741,537",0,0.0,3,0,0.0,0,1.0,"4,488,013","4,004",0,"572,854",0.0,1,https://i.scdn.co/image/ab67616d0000b273de170f8d2e53ea26e3e085a3
Cold Heart (Claptone Remix),Cold Heart (Claptone Remix),Elton John,2021-10-08,GBUM72105701,"4,473",19.7,"39,941,762","16,015","4,618,819",52.0,"347,059,146","2,044,052",0,0,0,"383,593",17.0,"12,216","1,510",7.0,"115,833",0.0,"591,617","1,996",0,"613,098",0.0,0,https://i.scdn.co/image/ab67616d0000b2738b5c6d6bb24f7e5bb43b8b44
You should be sad,You should be sad,Halsey,2019-11-08,USUM71918343,"4,490",19.7,"557,921,212","56,240","15,063,771",64.0,"61,717,959","619,110","27,870","5,508,696","41,811,499","36,612",73.0,"118,637",338,26.0,"118,382",7.0,"105,657,255","42,730","5,930,140","2,538,528",0.0,1,https://i.scdn.co/image/ab67616d0000b2737636e1c9e67eaafc9f49aefd
Train Wreck,Back from the Edge,James Arthur,2016-10-28,DEE861600590,"4,464",19.7,"803,983,295","106,924","55,494,559",72.0,"365,027,836","3,784,864","607,082","245,258,586","1,514,260,404","220,590,518",85.0,"20,918",0,50.0,"348,146",3.0,"33,914,425","41,555","588,731","3,541,704",0.0,0,https://i.scdn.co/image/ab67616d0000b27320beb61f61fcbeb33b10a9ab
Show of Hands,WE STILL DON'T TRUST YOU,Future,2024-04-12,USSM12403211,"4,487",19.7,"19,215,365","5,410","3,554,627",0.0,"97,631",998,0,0,0,0,8.0,59,0,2.0,"21,624",2.0,"165,446",109,0,"44,349",0.0,1,https://i.scdn.co/image/ab67616d0000b273d353552c4c2932094456bbe9
Dancing Feet (feat. DNCE),Dancing Feet (feat. DNCE),Kygo,2022-02-25,USRC12200139,"4,479",19.7,"194,708,224","32,664","28,154,571",61.0,"20,154,009","183,170","5,040","2,974,319","29,481,029","249,991,266",54.0,"158,571",40,50.0,"450,408",20.0,"5,959,629","1,347",0,"1,253,748",0.0,0,https://i.scdn.co/image/ab67616d0000b273c8737379745bc811274e300a
"Ranjha (From ""Shershaah"")","Ranjha (From ""Shershaah"")",Jasleen Royal,2021-08-05,INS172102719,"4,478",19.7,"380,785,241","31,820","12,294,093",67.0,"236,863,842","1,710,700","229,768","17,948,279","288,771,523","96,511",24.0,703,0,1.0,"1,097",2.0,0,0,0,"439,148",0.0,0,https://i.scdn.co/image/ab67616d0000b27309426d9ae9d8d981735ebc5e
Bounce Back,Bounce Back,Big Sean,2016-10-31,USUM71614503,"4,465",19.7,"711,322,702","98,581","22,063,307",61.0,"25,097,411","287,379","463,080","14,250,731","90,486,354","34,515,209",144.0,"27,886",122,24.0,"92,788",17.0,"378,582,160","192,137",0,"3,184,032",0.0,1,https://i.scdn.co/image/ab67616d0000b273e572359074e5da958a922987
Sing Me to Sleep,The RCA-List (Vol. 2),Alan Walker,2016-01-01,NOG841611010,"4,481",19.7,"381,501,023","56,234","10,566,251",56.0,"933,353,581","7,640,646","239,631","9,860,965","133,544,796","248,228,132",40.0,"22,576",0,10.0,"84,292",13.0,"45,353,135","36,069","2,061,025","32,256",0.0,0,https://i.scdn.co/image/ab67616d0000b273a108e07c661f9fc54de9c43a
Never Last,Number 2 / Never Last,Lil Tecca,2024-05-03,USUM72404636,"4,455",19.7,"9,126,485","2,054","1,013,145",0.0,"2,292,547","82,132",0,0,0,"381,728",3.0,0,0,0.0,0,0.0,"66,741",43,"588,983",0,0.0,1,https://i.scdn.co/image/ab67616d0000b273e55a3924103c132fd3fdc480
Say Don't Go (Taylor's Version) (From The Vault),1989 (Taylor's Version),Taylor Swift,2023-10-26,USUG12306688,"4,463",19.7,"176,970,541","12,080","14,949,964",0.0,"11,719,848","167,779","34,187","7,301,411","50,830,371","63,710,323",10.0,"1,260",0,4.0,"16,079",32.0,"5,334,445","1,775",0,"116,655",0.0,0,https://i.scdn.co/image/ab67616d0000b273904445d70d04eb24d6bb79ac
Super Bass,Pink Friday,Nicki Minaj,2010-01-01,USCM51000734,"4,469",19.7,"855,080,751","112,252","49,283,690",74.0,"1,308,913,092","7,034,253","289,637","67,010,436","466,335,090","155,920,012",89.0,"65,245",247,26.0,"275,003",46.0,0,0,"12,825,913","3,513,462",0.0,1,https://i.scdn.co/image/ab67616d0000b273aa7d2641af0fa4c1f76fafbf
Ex's & Oh's,Love Stuff (Japan Version),Elle King,2014-01-01,USRC11401950,"4,466",19.7,"501,915,477","87,258","27,223,463",66.0,"317,068,971","2,821,803","45,257","5,759,482","29,687,816","14,824,786",119.0,"114,659",240,36.0,"78,076",26.0,"351,130,418","154,550","9,884,534","11,012,948",0.0,0,https://i.scdn.co/image/ab67616d0000b273eb5a4a3ad6b9548ce4ca2c03
Boys,Boys,Charli xcx,2017-07-26,GBAHS1700564,"4,461",19.7,"180,051,347","22,760","6,840,979",52.0,"14,546,112","287,534","6,756,868","92,473,025","985,761,413","114,195",3.0,"4,789",29,19.0,"194,910",11.0,"1,056,419","13,040","241,956",0,0.0,0,https://i.scdn.co/image/ab67616d0000b273eb4121feca968298ac9e2720
Chorei na Vaquejada,Chorei na Vaquejada,Eric Land,2023-04-14,BXZAW2200037,"4,462",19.7,"120,491,749","8,494","11,387,986",63.0,"118,976,231","658,718","110,713","5,335,542","64,087,674","810,355",6.0,547,0,27.0,"907,118",13.0,0,0,0,"48,025",0.0,0,https://i.scdn.co/image/ab67616d0000b273c457e103961b0c31f956024a
Zarzour,Zarzour,Lartiste,2023-06-22,FR6P12300670,"4,457",19.7,"31,038,318","9,392","2,015,738",57.0,"100,634,134","570,025",0,0,0,0,5.0,"8,005",0,3.0,"126,271",0.0,0,0,0,"308,362",0.0,1,https://i.scdn.co/image/ab67616d0000b273bff4c9d8885b738ae7ac5830
Ella,Corridos Tumbados,Junior H,2019-10-31,USDXS1910299,"4,486",19.7,"404,073,512","42,797","7,070,994",69.0,"328,021,225","1,916,957","51,604","14,598,836","101,301,634","13,436,612",9.0,48,0,2.0,"31,079",5.0,"31,636,806","19,540","9,763,489","1,254,798",0.0,0,https://i.scdn.co/image/ab67616d0000b273cda237a502031f4caa2c1bde
REPEAT IT,REPEAT IT,Lil Tecca,2021-08-06,USUM72113370,"4,467",19.7,"176,048,317","70,149","13,900,314",54.0,"27,753,856","516,329",118,"38,948","571,049","1,564,606",37.0,"5,256",0,5.0,"434,190",3.0,"3,251,875","1,962","8,735,720","298,734",0.0,1,https://i.scdn.co/image/ab67616d0000b273a12c000028e343a8496612bf
Teri Aankhon Mein,Teri Aankhon Mein,Darshan Raval,2020-10-07,INS182006492,"4,468",19.7,"68,139,013","6,814","1,406,482",54.0,"565,499,581","5,203,108",0,0,0,"227,912,043",1.0,484,0,0.0,0,8.0,0,0,0,"107,558",0.0,0,https://i.scdn.co/image/ab67616d0000b273d1dcdada40e51563cab2ff2a
Way Back Home,Take,SHAUN,2018-06-27,KRF221800012,"4,475",19.7,"211,581,810","29,803","3,666,168",63.0,"137,544,172","1,154,680","4,469,485","209,217,443","3,149,064,834",0,13.0,144,1,3.0,"16,529",26.0,"107,648",0,0,"1,277,487",0.0,0,https://i.scdn.co/image/ab67616d0000b27391994452af66b672954b6eb4
NDA,NDA,Billie Eilish,2021-07-09,USUM72105935,"4,460",19.7,"333,792,226","59,316","13,920,863",70.0,"82,079,675","2,306,717","82,676","74,085,591","536,488,373","39,033,981",80.0,"22,576",103,13.0,"592,349",8.0,"11,584,613","5,361",0,"1,758,003",0.0,1,https://i.scdn.co/image/ab67616d0000b2732a038d3bf875d23e4aeaa84e
Casper,The Last Rocket,Takeoff,2018-11-02,USUG11801771,"4,459",19.7,"234,838,690","72,603","7,243,039",63.0,"46,543,188","628,770","15,008","2,345,025","23,557,281","23,439,720",14.0,14,0,5.0,"6,924",1.0,"8,870,437","10,603","49,145,984","687,210",0.0,1,https://i.scdn.co/image/ab67616d0000b273b809506b2a5d8fa7b9c2c926
Cry Baby (feat. DaBaby),Good News,Megan Thee Stallion,2020-11-20,QMCE32000678,"4,480",19.7,"208,151,054","38,294","10,075,280",59.0,"218,386,390","2,462,386","632,550","307,941,931","2,020,694,174","180,147,323",4.0,"75,639",160,1.0,12,4.0,0,0,0,0,0.0,1,https://i.scdn.co/image/ab67616d0000b273da256972582b455d46985ba9
Cumbia Buena,Cumbia Buena,Grupo la Cumbia,2020-03-13,QZGLM2048244,"4,476",19.7,"35,324,338","8,655","6,561,177",55.0,"20,232,023","188,767","4,201,337","681,866,858","8,808,203,215",0,2.0,"1,971",0,1.0,"7,814",0.0,"14,651,981","4,076",0,"785,161",0.0,0,https://i.scdn.co/image/ab67616d0000b273e98db400627a014948dd3cee
8 Raflaan (feat. Gurlez Akhtar),8 Raflaan (feat. Gurlez Akhtar),Mankirt Aulakh,2021-03-23,INSD11900523,"4,477",19.7,"22,697,447","4,241","547,609",46.0,"289,466,687","2,021,002","1,507,900","20,936,670","464,077,604","156,454,933",4.0,0,0,1.0,231,1.0,"1,562",9,0,"50,977",0.0,0,https://i.scdn.co/image/ab67616d0000b27323dbff2329555b9628c10d0c
DFMU,DFMU,Ella Mai,2022-01-28,USUM72123679,"4,491",19.7,"59,929,910","13,316","1,804,462",56.0,"87,393,499","637,357","39,180","3,603,590","36,200,780","50,573,744",18.0,"99,339",428,8.0,"95,541",14.0,"74,838,753","12,344","3,910,975","810,803",0.0,1,https://i.scdn.co/image/ab67616d0000b273e8986406dc339143b253b280
Slippery (feat. Gucci Mane),Culture,Migos,2017-01-27,QMCE31600876,"4,474",19.7,"599,318,070","101,794","18,074,301",61.0,"115,314,262","913,087","28,876","4,958,824","48,083,562","6,206",64.0,"5,509",74,17.0,"54,367",4.0,"364,060,709","156,903",0,"2,694,476",0.0,1,https://i.scdn.co/image/ab67616d0000b2736275aeac316378b0dd4f31fd
Woo Baby (feat. Chris Brown),Faith,Pop Smoke,2021-07-16,USUM72112396,"4,482",19.7,"156,697,759","69,258","5,943,506",62.0,"59,647,655","736,873","21,014","3,861,283","54,292,475","40,048,862",40.0,"26,638","1,076",8.0,"145,596",14.0,"32,312,848","4,740",0,"1,065,106",0.0,1,https://i.scdn.co/image/ab67616d0000b27379476cf856443329e6c52c04
Haegeum,D-DAY,Agust D,2023-04-21,USA2P2310691,"4,485",19.7,"285,039,741","8,884","17,220,812",75.0,"80,959,733","5,337,877","151,700","111,667,305","528,452,231","124,964,447",14.0,"1,864",40,5.0,"919,359",8.0,"1,329,215",168,0,"187,778",0.0,0,https://i.scdn.co/image/ab67616d0000b273fa9247b68471b82d2125651e
Sisa Rasa,Sisa Rasa,Mahalini,2021-10-22,FRX762160980,"4,484",19.7,"277,051,326","13,527","3,805,292",36.0,"246,505,345","1,442,640","560,615","230,504,439","3,263,936,018","1,272,705",13.0,"6,309",0,0.0,0,0.0,0,0,0,"104,366",0.0,0,https://i.scdn.co/image/ab67616d0000b2736f713eb92ebf7ca05a562542
Don't Rush (feat. Headie One),Don't Rush (feat. Headie One),Young T & Bugsey,2019-11-07,GBARL1901201,"4,492",19.7,"209,328,795","69,599","10,534,579",54.0,"176,353,020","1,757,636","584,720","45,308,104","463,196,104","18,340,338",76.0,10,0,22.0,"139,384",12.0,"31,067,301","23,634",0,"5,823,976",0.0,1,https://i.scdn.co/image/ab67616d0000b27311690918ae1658d0253e46fb
The Heart Part 5,The Heart Part 5,Kendrick Lamar,2022-05-08,USUM72208318,"4,470",19.7,"89,806,639","41,371","4,068,649",59.0,"55,825,164","2,131,185","12,094","5,344,281","49,727,704","470,940,171",21.0,172,28,9.0,"104,775",23.0,"2,152,456","1,174","8,141,454","303,787",0.0,1,https://i.scdn.co/image/ab67616d0000b2732e02117d76426a08ac7c174f
A Ella,A Ella,KAROL G,2017-05-05,USUM71703010,"4,456",19.7,"365,062,854","18,085","10,037,406",71.0,"893,949,453","3,847,991","69,294","7,236,983","109,160,109","117,031,962",20.0,"1,956",32,12.0,"245,806",14.0,"57,470,493","19,752","2,498,936","501,725",0.0,0,https://i.scdn.co/image/ab67616d0000b273649f01bbab8409909d42a166
Nachts wach,Nachts wach - Single,Miksu / Macloud,2022-07-08,DEQ022291049,"4,518",19.6,"128,484,709","57,396","2,682,682",62.0,"2,575,615","23,097","85,204","10,035,989","113,176,445",0,14.0,"11,734",0,5.0,"657,417",3.0,0,0,"504,871","281,240",0.0,1,https://i.scdn.co/image/ab67616d0000b2735734a79f1f9db08cb5410514
Superpowers,NEVER ENOUGH,Daniel Caesar,2023-04-07,USUG12209368,"4,532",19.6,"112,162,450","16,616","12,404,532",72.0,"35,498,149","286,497","198,818","28,598,597","158,972,578","19,897,164",5.0,88,0,6.0,"75,827",6.0,"337,891","1,920","2,528,450","194,158",0.0,0,https://i.scdn.co/image/ab67616d0000b2737c68face1dc58127f3a7b1cc
Who's Laughing Now,Who's Laughing Now,Ava Max,2020-07-30,USAT22001106,"4,522",19.6,"218,674,366","34,897","3,519,653",57.0,"242,536,989","2,020,435","48,606","6,100,208","72,001,415","16,182,813",37.0,"142,362",0,28.0,"861,322",6.0,"12,733,716","5,842",0,"2,245,711",0.0,0,https://i.scdn.co/image/ab67616d0000b2739a95e89d24214b94de36ccf7
2 Million Up,ONLY BUILT 4 DIAMOND LINKS,Peezy,2022-08-12,USUYG1439075,"4,503",19.6,"59,038,013","22,057","7,294,297",56.0,"67,576,838","510,771","131,279","65,223,102","549,768,980","10,702,053",16.0,"81,752","1,278",3.0,"37,754",0.0,"6,360,246","5,199",0,"969,319",0.0,1,https://i.scdn.co/image/ab67616d0000b273572c22d7397e3302afbe7488
In the morning,GUESS WHO,ITZY,2021-04-30,US5TA2100004,"4,499",19.6,"205,110,323","21,243","3,562,675",60.0,"371,693,639","6,571,826","85,629","98,044,796","550,643,662","137,260,316",18.0,"1,889",52,1.0,"1,353",11.0,"598,765","1,330",0,"336,074",0.0,0,https://i.scdn.co/image/ab67616d0000b273131cf6fcb170cda7a7956227
Such a Whore (Stellular Remix),Such a Whore (Stellular Remix),JVLA,2020-06-03,RUA1D2023452,"4,500",19.6,"231,981,539","50,016","14,263,219",61.0,"102,609,103","964,398","1,232,692","200,219,251","3,294,902,834",0,6.0,5,39,3.0,"12,412",0.0,0,0,0,"7,621,062",0.0,1,https://i.scdn.co/image/ab67616d0000b27351a95ca879d7933ef85e95be
Medusa,Medusa,Jhay Cortez,2020-02-05,USUM72002360,"4,514",19.6,"234,126,191","47,086","12,435,270",58.0,"409,564,436","2,500,771","140,889","10,785,683","88,814,154","5,483,154",68.0,"3,114",31,14.0,"136,519",30.0,"18,688,171","8,139",0,"654,623",0.0,1,https://i.scdn.co/image/ab67616d0000b273e86aef6c9efb895f0e01519b
SEJODIOTO,SEJODIOTO,KAROL G,2021-09-21,USUM72117129,"4,533",19.6,"350,738,636","29,760","11,290,192",66.0,"154,323,126","1,697,768","214,500","29,252,686","351,428,481","12,339,929",42.0,"19,998",285,20.0,"175,016",27.0,"47,444,595","7,262",0,"571,685",0.0,1,https://i.scdn.co/image/ab67616d0000b273aa3bbf26a1ff6343348f501d
Luminary,Luminary,Joel Sunny,2023-09-01,AUGBT2300497,"4,515",19.6,"46,714,864","9,858","3,121,602",0.0,"13,704,932","420,415","273,300","125,499,784","1,151,755,306",0,0.0,228,0,0.0,0,0.0,0,0,0,"1,211,721",0.0,0,https://i.scdn.co/image/ab67616d0000b27379cefb8708792401a9fac8b3
Welcome To The Party,Welcome To The Party,Pop Smoke,2019-05-22,USUM71910037,"4,531",19.6,"265,520,736","102,073","10,291,092",61.0,"267,792,071","2,624,568","21,717","6,016,370","46,409,820","1,030,595",31.0,296,25,9.0,"10,105",2.0,"16,469,916","29,008",0,0,0.0,1,https://i.scdn.co/image/ab67616d0000b2738fe5d04b06aff90f9fe796f5
All Night Longer,All Night Longer,seyhqnsert,2024-04-15,NL9KR2308498,"4,998",19.6,"97,901,971",1,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,https://i.scdn.co/image/ab67616d0000b2737b8120a4aae720e13774217e
ARRANCARMELO,ARRANCARMELO,WOS,2022-04-06,UYB282206048,"4,504",19.6,"223,426,639","36,161","8,039,699",63.0,"135,822,239","1,770,582","83,501","52,704,504","422,027,661","135,460,144",6.0,"2,526",0,7.0,"281,211",4.0,"16,762",166,0,"538,337",0.0,0,https://i.scdn.co/image/ab67616d0000b273d8c9945c63f1806031dae6f0
"Mast Malang Jhoom (From ""Bade Miyan Chote Miyan - Kannada"")","Mast Malang Jhoom (From ""Bade Miyan Chote Miyan - Kannada"") - Single",Vishal Mishra,2024-03-01,INZ031414619,"4,506",19.6,0,0,0,0.0,"51,652,792","512,990",0,0,0,"320,862",0.0,0,0,0.0,0,0.0,0,0,0,1,0.0,0,https://i.scdn.co/image/ab67616d0000b273fb31f26c7682fd17b8243678
Uno,Uno,Ambjaay,2019-05-10,USSM11903445,"4,497",19.6,"128,411,645","25,190","4,018,662",47.0,"86,561,302","1,275,303","17,467","14,675,601","112,331,903","14,950,722",23.0,210,0,3.0,"41,938",1.0,"17,430,949","55,733","55,404,639","1,227,296",0.0,1,https://i.scdn.co/image/ab67616d0000b2734d2876a55009133d67e7945f
Country Girl (Shake It For Me),Tailgates & Tanlines,Luke Bryan,2011-01-01,USCN11100078,"4,530",19.6,"464,203,349","69,767","12,116,553",70.0,"192,327,944","1,072,108","105,583","24,892,738","136,935,165","161,542,927",45.0,"99,018",141,3.0,106,24.0,"514,853,161","931,824","1,017,184","2,256,949",0.0,0,https://i.scdn.co/image/ab67616d0000b273dab325d38db91d858446d4b4
"Dawai (From ""Air Mata Di Ujung Sajadah"")","Dawai (From ""Air Mata Di Ujung Sajadah"") - Single",Fadhilah Intan,2023-07-30,QZNWX2385075,"4,528",19.6,"36,975,805","2,385","806,413",0.0,"87,923,967","442,748","233,053","45,997,476","724,187,108","45,212,529",1.0,"1,797",0,0.0,0,0.0,0,0,0,"67,313",0.0,0,https://i.scdn.co/image/ab67616d0000b27383b9e0610f3406bbbdbf7771
The Greatest Show,The Greatest Show,Hugh Jackman,2017-10-27,USAT21704616,"4,511",19.6,"552,343,934","53,558","7,170,543",65.0,"274,208,281","1,429,714",0,0,0,"19,916,476",27.0,"2,052",0,4.0,"10,609",4.0,"64,544,496","391,576","1,689,340","1,947,292",0.0,0,https://i.scdn.co/image/ab67616d0000b273128057b40732c042c86de1dd
Hood By Air Freestyle,Hood By Air Freestyle - Single,Baby Flaco,2024-04-26,QZLMG2000292,"4,498",19.6,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0,"1,526,440",0.0,0,https://i.scdn.co/image/ab67616d0000b27302b3b2834b5d833c2d5a8306
Stupid Love,Stupid Love,Lady Gaga,2020-02-28,USUM71917357,"4,524",19.6,"377,746,254","41,379","13,698,064",62.0,"192,582,605","2,080,748","42,881","11,641,151","102,362,534","297,125,949",111.0,"189,664",145,68.0,"351,648",60.0,"28,518,146","18,525",0,"1,998,557",0.0,0,https://i.scdn.co/image/ab67616d0000b2736040effba89b9b00a6f6743a
ACHO PR,nadie sabe lo que va a pasar ma,Bad Bunny,2023-10-13,QMFME2364201,"4,505",19.6,"66,274,186","17,090","4,688,146",0.0,"17,411,507","366,440","1,451","369,478","4,607,495","1,187,018",8.0,415,0,1.0,"14,061",1.0,"1,897,748",334,0,"213,711",0.0,1,https://i.scdn.co/image/ab67616d0000b2737b1fc51ff3257b5286a1ecec
ATM,ATM - Single,Nemzzz,2024-05-16,US38Y2409882,"4,523",19.6,"6,184,259","1,641","8,841,671",67.0,"1,090,122","43,929",0,0,0,0,5.0,102,6,4.0,"327,160",17.0,0,0,"373,165",965,0.0,1,https://i.scdn.co/image/ab67616d0000b2739859b12fbae84d286c13ac89
Di Que Si,Di Que Si,Grupo Marca Registrada,2023-02-03,USA2P2308597,"4,520",19.6,"278,308,556","22,061","8,857,760",61.0,"37,305,033","258,130",0,0,0,0,12.0,"4,017",0,3.0,"64,646",7.0,"26,681,267","4,638",0,"693,344",0.0,0,https://i.scdn.co/image/ab67616d0000b273c98f30e0afd08bb2c5be30ef
Doin' Time,Norman Fucking Rockwell!,Lana Del Rey,2019-08-30,GBUM71903894,"4,496",19.6,"680,707,791","87,833","27,581,024",74.0,"48,297,331","611,115","43,653","21,000,926","184,535,006",0,43.0,"49,001",8,26.0,"90,526",5.0,"74,241,424","20,646",0,"4,213,597",0.0,1,https://i.scdn.co/image/ab67616d0000b273879e9318cb9f4e05ee552ac9
Come & Get It,Stars Dance,Selena Gomez,2013-01-01,USHR11334422,"4,526",19.6,"412,118,303","56,547","23,398,521",64.0,"863,861,067","5,523,754","278,923","103,430,102","931,798,909","509,376,370",51.0,"10,224",116,23.0,"493,472",31.0,"342,338,643","238,693",0,"5,049,335",0.0,0,https://i.scdn.co/image/ab67616d0000b273e175a19e530c898d167d39bf
I.F.L.Y.,I.F.L.Y.,Bazzi,2019-07-18,USAT21903826,"4,529",19.6,"593,718,503","73,008","13,922,244",65.0,"229,847,460","2,270,041","460,911","117,400,155","728,210,556","66,737,333",35.0,"13,279",0,17.0,"15,884",1.0,"34,734,201","19,645",0,"1,246,464",0.0,1,https://i.scdn.co/image/ab67616d0000b2733a376bd9b9b1f4b2686807db
Crazy Story,"Grandson, Vol. 1",King Von,2019-09-20,USUYG1274314,"4,521",19.6,"261,230,912","38,453","1,768,938",65.0,"1,001,379","14,464",0,0,0,0,0.0,1,0,0.0,0,1.0,0,0,"51,869,592","1,184,983",0.0,1,https://i.scdn.co/image/ab67616d0000b2737155e10eafd9c0aa6ff2a707
CARNAL,CARNAL,Peso Pluma,2023-06-22,QM7282306234,"4,508",19.6,"148,341,816","16,108","4,577,460",69.0,"52,338,032","196,543",0,0,0,0,4.0,1,0,0.0,0,6.0,"11,158,728",830,0,"155,844",0.0,1,https://i.scdn.co/image/ab67616d0000b2732fb583ed96f8f35cbf2897ba
AirBnb,Valedictorian,ian,2024-05-17,USQX92402277,"4,519",19.6,"3,970,523","1,230","392,098",67.0,"408,201","9,173",0,0,0,0,2.0,0,0,0.0,0,0.0,"3,398",11,"671,893",0,0.0,1,https://i.scdn.co/image/ab67616d0000b273a3d9d6750279f6b9b9c9ead9
LOS PITS,nadie sabe lo que va a pasar ma,Bad Bunny,2023-10-13,QMFME2364193,"4,512",19.6,"74,331,462","17,357","2,290,183",0.0,"16,756,062","212,522",0,"226,891","3,288,335",0,4.0,100,0,0.0,0,0.0,"2,129,023",446,0,"136,101",0.0,1,https://i.scdn.co/image/ab67616d0000b2737b1fc51ff3257b5286a1ecec
Queen of Mean,Descendants 3 (Original TV Movie Soundtrack),Sarah Jeffery,2019-08-02,USWD11993388,"4,517",19.6,"118,934,988","14,432","11,298,588",60.0,"528,359,923","4,933,066","38,800","21,078,712","132,642,128","45,255,347",14.0,62,165,0.0,0,10.0,"21,298,372","164,505",0,"430,420",0.0,0,https://i.scdn.co/image/ab67616d0000b273668a1a1e508d6406daa0179a
Minefields,Minefields,Faouzia,2020-11-05,USAT22006815,"4,513",19.6,"160,979,905","23,825","5,329,581",57.0,"280,111,313","2,138,306","508,032","76,984,704","1,074,096,649","611,181,814",20.0,"49,231",0,14.0,"143,722",23.0,"4,744,421","2,727",0,"2,000,620",0.0,0,https://i.scdn.co/image/ab67616d0000b273bd3ea900a9dfec7e28f0e793
my future,my future,Billie Eilish,2020-07-30,USUM72013019,"4,502",19.6,"461,892,532","69,326","20,986,678",64.0,"175,821,589","5,873,880","76,587","20,741,250","123,540,119","25,038,982",94.0,"19,138",101,35.0,"217,583",43.0,"16,658,690","12,326",0,"1,143,845",0.0,0,https://i.scdn.co/image/ab67616d0000b2732a038d3bf875d23e4aeaa84e
The Way I Are,Shock Value (International Version),Timbaland,2007-01-01,USUM70722806,"4,495",19.6,"858,734,232","177,813","63,919,947",78.0,"671,323,389","3,052,958","43,406","31,003,462","318,483,532","188,799,981",100.0,"56,432",347,31.0,"638,072",22.0,"404,463,590","176,142","1,896,764","10,984,658",0.0,0,https://i.scdn.co/image/ab67616d0000b2734ed674ab91bdc566534f9285
God is a woman,God is a woman,Ariana Grande,2018-07-13,USUM71808574,"4,527",19.6,"1,064,927,546","83,580","36,516,267",70.0,"120,105,486","1,141,821",545,"258,785","2,480,889","1,209,261",90.0,"88,924",60,43.0,"313,446",0.0,"134,305,701","63,318",0,"2,195,677",0.0,1,https://i.scdn.co/image/ab67616d0000b273c3af0c2355c24ed7023cd394
